0,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
1,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
2,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
3,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
4,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
5,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
6,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
7,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
8,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
9,2.00000000,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759,14869.00000000,6.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.91266667,0.31576292,147541.00000000,36.00000000,100.00000000,100.00000000,100.00000000,100.00000000,98.36066667,5.82373759
